x
ANA	0.429208043514272
ARI	0.0660733964424063
ATL	0.00110740622688757
BAL	0.0217293665192521
BOS	0.366798715459319
CHA	0.0651449715842952
CHN	0.0906807577875549
CIN	0.0328193824403727
CLE	0.0311579623200133
COL	0.112488030516742
DET	0.412135261084603
FLO	0.0385469110387638
HOU	0.249922288935814
KCA	0.0161698822914368
LAN	0.0251538585128375
MIA	0.0428931930278683
MIL	0.195212480414259
MIN	0.306329781402122
MON	0.0719127314460741
NYA	0.0480893635871583
NYN	0.165852211608758
OAK	0.0107665772367359
PHI	0.220285958154154
PIT	0.0986769220735474
SDN	0.0269037046198863
SEA	0.0137359893924206
SFN	0.00505677488605719
SLN	0.0575298253361649
TBA	0.0798598909050041
TEX	0.0777427429841588
TOR	0.0761194472142581
WAS	0.165459146561697
